_id,ags2,bundesland,datum,bl_inz,bl_inz_rate,bl_inz_fix,bl_inz_rate_fix
10912,11,Berlin,2021-09-03,3274,89.4,3034,82.8
10913,11,Berlin,2021-09-04,3313,90.4,3057,83.4
10914,11,Berlin,2021-09-05,3303,90.1,3022,82.5
10915,11,Berlin,2021-09-06,3361,91.7,3219,87.9
10916,11,Berlin,2021-09-07,3218,87.8,2967,81.0
10917,11,Berlin,2021-09-08,3214,87.7,3039,82.9
10918,11,Berlin,2021-09-09,3321,90.6,3104,84.7
10919,11,Berlin,2021-09-10,3386,92.4,3069,83.8
10920,11,Berlin,2021-09-11,3343,91.2,3101,84.6
10921,11,Berlin,2021-09-12,3317,90.5,3078,84.0
10922,11,Berlin,2021-09-13,3318,90.6,3123,85.2
10923,11,Berlin,2021-09-14,3290,89.8,3126,85.3
10924,11,Berlin,2021-09-15,3262,89.0,3143,85.8
10925,11,Berlin,2021-09-16,3147,85.9,3056,83.4
10926,11,Berlin,2021-09-17,3022,82.5,2863,78.1
10927,11,Berlin,2021-09-18,3012,82.2,2869,78.3
10928,11,Berlin,2021-09-19,3010,82.1,2859,78.0
10929,11,Berlin,2021-09-20,2883,78.7,2773,75.7
10930,11,Berlin,2021-09-21,2760,75.3,2569,70.1
10931,11,Berlin,2021-09-22,2690,73.4,2533,69.1
10932,11,Berlin,2021-09-23,2636,71.9,2532,69.1
10933,11,Berlin,2021-09-24,2682,73.2,2522,68.8
10934,11,Berlin,2021-09-25,2667,72.8,2533,69.1
10935,11,Berlin,2021-09-26,2680,73.1,2534,69.2
10936,11,Berlin,2021-09-27,2684,73.3,2271,62.0
10937,11,Berlin,2021-09-28,2759,75.3,2420,66.0
10938,11,Berlin,2021-09-29,2877,78.5,2480,67.7
10939,11,Berlin,2021-09-30,2960,80.8,2725,74.4
10940,11,Berlin,2021-10-01,2972,81.1,2777,75.8
10941,11,Berlin,2021-10-02,2970,81.1,2758,75.3
10942,11,Berlin,2021-10-03,3003,82.0,2755,75.2
10943,11,Berlin,2021-10-04,3024,82.5,2807,76.6
10944,11,Berlin,2021-10-05,3104,84.7,2805,76.6
10945,11,Berlin,2021-10-06,3009,82.1,2866,78.2
10946,11,Berlin,2021-10-07,3036,82.9,2873,78.4
10947,11,Berlin,2021-10-08,3084,84.2,2832,77.3
10948,11,Berlin,2021-10-09,3129,85.4,2890,78.9
10949,11,Berlin,2021-10-10,3096,84.5,2854,77.9
10950,11,Berlin,2021-10-11,3146,85.9,2911,79.4
10951,11,Berlin,2021-10-12,3187,87.0,2946,80.4
10952,11,Berlin,2021-10-13,3211,87.6,2898,79.1
10953,11,Berlin,2021-10-14,3211,87.6,3102,84.7
10954,11,Berlin,2021-10-15,3304,90.2,3008,82.1
10955,11,Berlin,2021-10-16,3380,92.2,3141,85.7
10956,11,Berlin,2021-10-17,3426,93.5,3158,86.2
10957,11,Berlin,2021-10-18,3615,98.7,3389,92.5
10958,11,Berlin,2021-10-19,3761,102.6,3508,95.7
10959,11,Berlin,2021-10-20,4118,112.4,3980,108.6
10960,11,Berlin,2021-10-21,4358,118.9,4167,113.7
10961,11,Berlin,2021-10-22,4464,121.8,4243,115.8
10962,11,Berlin,2021-10-23,4525,123.5,4222,115.2
10963,11,Berlin,2021-10-24,4495,122.7,4211,114.9
10964,11,Berlin,2021-10-25,4553,124.3,4350,118.7
10965,11,Berlin,2021-10-26,4894,133.6,4579,125.0
10966,11,Berlin,2021-10-27,5125,139.9,4743,129.4
10967,11,Berlin,2021-10-28,5384,146.9,5054,137.9
10968,11,Berlin,2021-10-29,5631,153.7,5188,141.6
10969,11,Berlin,2021-10-30,5641,154.0,5099,139.2
10970,11,Berlin,2021-10-31,5713,155.9,5137,140.2
10971,11,Berlin,2021-11-01,6036,164.7,5719,156.1
10972,11,Berlin,2021-11-02,6243,170.4,5769,157.4
10973,11,Berlin,2021-11-03,6620,180.7,6066,165.6
10974,11,Berlin,2021-11-04,7186,196.1,6596,180.0
10975,11,Berlin,2021-11-05,7591,207.2,7295,199.1
10976,11,Berlin,2021-11-06,7582,206.9,7021,191.6
10977,11,Berlin,2021-11-07,7597,207.3,7125,194.5
10978,11,Berlin,2021-11-08,8566,233.8,8089,220.8
10979,11,Berlin,2021-11-09,9221,251.7,8348,227.8
10980,11,Berlin,2021-11-10,10355,282.6,9653,263.4
10981,11,Berlin,2021-11-11,10876,296.8,10230,279.2
10982,11,Berlin,2021-11-12,11546,315.1,11000,300.2
10983,11,Berlin,2021-11-13,11902,324.8,11202,305.7
10984,11,Berlin,2021-11-14,12064,329.2,11220,306.2
10985,11,Berlin,2021-11-15,12696,346.5,11573,315.8
10986,11,Berlin,2021-11-16,13493,368.2,12420,339.0
10987,11,Berlin,2021-11-17,13630,372.0,12482,340.7
10988,11,Berlin,2021-11-18,13911,379.7,12678,346.0
10989,11,Berlin,2021-11-19,13938,380.4,13037,355.8
10990,11,Berlin,2021-11-20,13772,375.9,12568,343.0
10991,11,Berlin,2021-11-21,13769,375.8,12385,338.0
10992,11,Berlin,2021-11-22,14064,383.8,12789,349.0
10993,11,Berlin,2021-11-23,13871,378.6,12773,348.6
10994,11,Berlin,2021-11-24,13856,378.2,12632,344.8
10995,11,Berlin,2021-11-25,14033,383.0,13082,357.0
10996,11,Berlin,2021-11-26,14576,397.8,13542,369.6
10997,11,Berlin,2021-11-27,14847,405.2,13616,371.6
10998,11,Berlin,2021-11-28,14960,408.3,13612,371.5
10999,11,Berlin,2021-11-29,14656,400.0,13633,372.1
11000,11,Berlin,2021-11-30,14701,401.2,13567,370.3
11001,11,Berlin,2021-12-01,14103,384.9,13244,361.5
11002,11,Berlin,2021-12-02,14089,384.5,13218,360.7
11003,11,Berlin,2021-12-03,13729,374.7,12875,351.4
11004,11,Berlin,2021-12-04,13657,372.7,12595,343.7
11005,11,Berlin,2021-12-05,13599,371.1,12508,341.4
11006,11,Berlin,2021-12-06,13419,366.2,12340,336.8
11007,11,Berlin,2021-12-07,13227,361.0,12555,342.7
11008,11,Berlin,2021-12-08,13565,370.2,12928,352.8
11009,11,Berlin,2021-12-09,13062,356.5,12538,342.2
11010,11,Berlin,2021-12-10,12424,339.1,11871,324.0
11011,11,Berlin,2021-12-11,12163,332.0,11532,314.7
11012,11,Berlin,2021-12-12,12018,328.0,11348,309.7
11013,11,Berlin,2021-12-13,11962,326.5,11278,307.8
11014,11,Berlin,2021-12-14,11729,320.1,10853,296.2
11015,11,Berlin,2021-12-15,11362,310.1,10557,288.1
11016,11,Berlin,2021-12-16,11718,319.8,10872,296.7
11017,11,Berlin,2021-12-17,12197,332.9,11504,314.0
11018,11,Berlin,2021-12-18,12329,336.5,11558,315.4
11019,11,Berlin,2021-12-19,12388,338.1,11604,316.7
11020,11,Berlin,2021-12-20,12802,349.4,11937,325.8
11021,11,Berlin,2021-12-21,13080,357.0,11950,326.1
11022,11,Berlin,2021-12-22,13153,359.0,12224,333.6
11023,11,Berlin,2021-12-23,12616,344.3,11808,322.3
11024,11,Berlin,2021-12-24,11153,304.4,10277,280.5
11025,11,Berlin,2021-12-25,11347,309.7,9815,267.9
11026,11,Berlin,2021-12-26,11562,315.5,10193,278.2
11027,11,Berlin,2021-12-27,10968,299.3,9639,263.1
11028,11,Berlin,2021-12-28,10846,296.0,9731,265.6
11029,11,Berlin,2021-12-29,11054,301.7,9389,256.2
11030,11,Berlin,2021-12-30,11703,319.4,10295,281.0
11031,11,Berlin,2021-12-31,12116,330.7,10359,282.7
11032,11,Berlin,2022-01-01,11726,320.0,9705,264.9
11033,11,Berlin,2022-01-02,11994,327.3,9712,265.1
11034,11,Berlin,2022-01-03,13296,362.9,10507,286.8
11035,11,Berlin,2022-01-04,15340,418.7,12324,336.3
11036,11,Berlin,2022-01-05,18376,501.5,15275,416.9
11037,11,Berlin,2022-01-06,21980,599.9,18743,511.5
11038,11,Berlin,2022-01-07,26873,733.4,23738,647.9
11039,11,Berlin,2022-01-08,28518,778.3,25124,685.7
11040,11,Berlin,2022-01-09,28657,782.1,25431,694.1
11041,11,Berlin,2022-01-10,31935,871.6,27013,737.2
11042,11,Berlin,2022-01-11,34779,949.2,31380,856.4
11043,11,Berlin,2022-01-12,37097,1012.4,33658,918.6
11044,11,Berlin,2022-01-13,37853,1033.1,34802,949.8
11045,11,Berlin,2022-01-14,38317,1045.7,35061,956.9
11046,11,Berlin,2022-01-15,38283,1044.8,35370,965.3
11047,11,Berlin,2022-01-16,38804,1059.0,34726,947.7
11048,11,Berlin,2022-01-17,40386,1102.2,35277,962.8
11049,11,Berlin,2022-01-18,43172,1178.2,38661,1055.1
11050,11,Berlin,2022-01-19,48036,1311.0,42291,1154.2
11051,11,Berlin,2022-01-20,54212,1479.5,46107,1258.3
11052,11,Berlin,2022-01-21,59884,1634.3,53977,1473.1
11053,11,Berlin,2022-01-22,61113,1667.9,54366,1483.8
11054,11,Berlin,2022-01-23,61003,1664.9,53661,1464.5
11055,11,Berlin,2022-01-24,66771,1822.3,58387,1593.5
11056,11,Berlin,2022-01-25,71831,1960.4,65790,1795.5
11057,11,Berlin,2022-01-26,73259,1999.4,68271,1863.2
11058,11,Berlin,2022-01-27,73082,1994.5,67031,1829.4
11059,11,Berlin,2022-01-28,71849,1960.9,67639,1846.0
11060,11,Berlin,2022-01-29,72080,1967.2,67716,1848.1
11061,11,Berlin,2022-01-30,71867,1961.4,66722,1821.0
11062,11,Berlin,2022-01-31,70021,1911.0,64543,1761.5
11063,11,Berlin,2022-02-01,69724,1902.9,62083,1694.4
11064,11,Berlin,2022-02-02,69116,1886.3,65596,1790.2
11065,11,Berlin,2022-02-03,68753,1876.4,66079,1803.4
11066,11,Berlin,2022-02-04,66405,1812.3,65247,1780.7
11067,11,Berlin,2022-02-05,65417,1785.4,63312,1727.9
11068,11,Berlin,2022-02-06,65010,1774.2,62997,1719.3
11069,11,Berlin,2022-02-07,63320,1728.1,60105,1640.4
11070,11,Berlin,2022-02-08,60427,1649.2,57340,1564.9
11071,11,Berlin,2022-02-09,58055,1584.4,54802,1495.7
11072,11,Berlin,2022-02-10,54262,1480.9,51803,1413.8
11073,11,Berlin,2022-02-11,53063,1448.2,48544,1324.9
11074,11,Berlin,2022-02-12,51956,1418.0,47173,1287.4
11075,11,Berlin,2022-02-13,51732,1411.9,46732,1275.4
11076,11,Berlin,2022-02-14,50124,1368.0,41594,1135.2
11077,11,Berlin,2022-02-15,47990,1309.7,40964,1118.0
11078,11,Berlin,2022-02-16,44282,1208.5,37900,1034.4
11079,11,Berlin,2022-02-17,42488,1159.6,35801,977.1
11080,11,Berlin,2022-02-18,42252,1153.1,39770,1085.4
11081,11,Berlin,2022-02-19,42975,1172.9,40715,1111.2
11082,11,Berlin,2022-02-20,42915,1171.2,40521,1105.9
11083,11,Berlin,2022-02-21,42491,1159.7,39538,1079.1
11084,11,Berlin,2022-02-22,41188,1124.1,39558,1079.6
11085,11,Berlin,2022-02-23,42296,1154.3,39478,1077.4
11086,11,Berlin,2022-02-24,43223,1179.6,41672,1137.3
11087,11,Berlin,2022-02-25,42642,1163.8,41659,1137.0
11088,11,Berlin,2022-02-26,41827,1141.5,40664,1109.8
11089,11,Berlin,2022-02-27,41851,1142.2,40551,1106.7
11090,11,Berlin,2022-02-28,39824,1086.9,38215,1043.0
11091,11,Berlin,2022-03-01,37975,1036.4,35411,966.4
11092,11,Berlin,2022-03-02,36350,992.1,33914,925.6
11093,11,Berlin,2022-03-03,34941,953.6,33045,901.9
11094,11,Berlin,2022-03-04,33916,925.6,32699,892.4
11095,11,Berlin,2022-03-05,34151,932.0,32486,886.6
11096,11,Berlin,2022-03-06,34040,929.0,32379,883.7
11097,11,Berlin,2022-03-07,32744,893.6,31260,853.1
11098,11,Berlin,2022-03-08,26452,721.9,25199,687.7
11099,11,Berlin,2022-03-09,27966,763.2,25365,692.3
11100,11,Berlin,2022-03-10,28454,776.6,26658,727.5
11101,11,Berlin,2022-03-11,30392,829.5,28434,776.0
11102,11,Berlin,2022-03-12,30293,826.8,28085,766.5
11103,11,Berlin,2022-03-13,30350,828.3,28053,765.6
11104,11,Berlin,2022-03-14,34664,946.0,31944,871.8
11105,11,Berlin,2022-03-15,43073,1175.5,40392,1102.4
11106,11,Berlin,2022-03-16,43869,1197.3,40935,1117.2
11107,11,Berlin,2022-03-17,44086,1203.2,41949,1144.9
11108,11,Berlin,2022-03-18,42370,1156.4,40334,1100.8
11109,11,Berlin,2022-03-19,41509,1132.9,39433,1076.2
11110,11,Berlin,2022-03-20,41397,1129.8,39276,1071.9
11111,11,Berlin,2022-03-21,40676,1110.1,36537,997.2
11112,11,Berlin,2022-03-22,41525,1133.3,39099,1067.1
11113,11,Berlin,2022-03-23,41593,1135.2,38879,1061.1
11114,11,Berlin,2022-03-24,42321,1155.0,39842,1087.4
11115,11,Berlin,2022-03-25,43121,1176.9,40669,1109.9
11116,11,Berlin,2022-03-26,43902,1198.2,41137,1122.7
11117,11,Berlin,2022-03-27,44001,1200.9,41146,1123.0
11118,11,Berlin,2022-03-28,42131,1149.8,39445,1076.5
11119,11,Berlin,2022-03-29,39879,1088.4,36839,1005.4
11120,11,Berlin,2022-03-30,37942,1035.5,34951,953.9
11121,11,Berlin,2022-03-31,35553,970.3,33557,915.8
11122,11,Berlin,2022-04-01,34353,937.6,32578,889.1
11123,11,Berlin,2022-04-02,33696,919.6,31965,872.4
11124,11,Berlin,2022-04-03,33516,914.7,31790,867.6
11125,11,Berlin,2022-04-04,32194,878.6,29839,814.4
11126,11,Berlin,2022-04-05,31864,869.6,29720,811.1
11127,11,Berlin,2022-04-06,29213,797.3,28116,767.3
11128,11,Berlin,2022-04-07,28503,777.9,27566,752.3
11129,11,Berlin,2022-04-08,26841,732.5,26195,714.9
11130,11,Berlin,2022-04-09,26682,728.2,25581,698.2
11131,11,Berlin,2022-04-10,26722,729.3,25515,696.4
11132,11,Berlin,2022-04-11,25589,698.4,24145,659.0
11133,11,Berlin,2022-04-12,23704,646.9,22210,606.2
11134,11,Berlin,2022-04-13,23270,635.1,22041,601.5
11135,11,Berlin,2022-04-14,22036,601.4,21187,578.2
11136,11,Berlin,2022-04-15,18715,510.8,17746,484.3
11137,11,Berlin,2022-04-16,18884,515.4,17718,483.6
11138,11,Berlin,2022-04-17,18885,515.4,17672,482.3
11139,11,Berlin,2022-04-18,14813,404.3,13106,357.7
11140,11,Berlin,2022-04-19,14427,393.7,12558,342.7
11141,11,Berlin,2022-04-20,14074,384.1,12847,350.6
11142,11,Berlin,2022-04-21,13852,378.0,12606,344.0
11143,11,Berlin,2022-04-22,16401,447.6,15145,413.3
11144,11,Berlin,2022-04-23,16353,446.3,14805,404.1
11145,11,Berlin,2022-04-24,16299,444.8,14692,401.0
11146,11,Berlin,2022-04-25,20237,552.3,19019,519.1
11147,11,Berlin,2022-04-26,19589,534.6,18321,500.0
11148,11,Berlin,2022-04-27,19830,541.2,19115,521.7
11149,11,Berlin,2022-04-28,20406,556.9,19249,525.3
11150,11,Berlin,2022-04-29,20169,550.5,19024,519.2
11151,11,Berlin,2022-04-30,19903,543.2,18550,506.3
11152,11,Berlin,2022-05-01,19869,542.3,18435,503.1
11153,11,Berlin,2022-05-02,17707,483.3,16799,458.5
11154,11,Berlin,2022-05-03,17819,486.3,16776,457.8
11155,11,Berlin,2022-05-04,16052,438.1,15237,415.8
11156,11,Berlin,2022-05-05,14252,389.0,13553,369.9
11157,11,Berlin,2022-05-06,13264,362.0,12599,343.9
11158,11,Berlin,2022-05-07,13107,357.7,12397,338.3
11159,11,Berlin,2022-05-08,13108,357.7,12382,337.9
11160,11,Berlin,2022-05-09,14367,392.1,12824,350.0
11161,11,Berlin,2022-05-10,13280,362.4,12395,338.3
11162,11,Berlin,2022-05-11,13459,367.3,12747,347.9
11163,11,Berlin,2022-05-12,13838,377.7,13071,356.7
11164,11,Berlin,2022-05-13,14438,394.0,13762,375.6
11165,11,Berlin,2022-05-14,14590,398.2,13840,377.7
11166,11,Berlin,2022-05-15,14577,397.8,13739,375.0
11167,11,Berlin,2022-05-16,13516,368.9,12714,347.0
11168,11,Berlin,2022-05-17,12503,341.2,11775,321.4
11169,11,Berlin,2022-05-18,11694,319.2,11170,304.9
11170,11,Berlin,2022-05-19,11062,301.9,10334,282.0
11171,11,Berlin,2022-05-20,10447,285.1,9832,268.3
11172,11,Berlin,2022-05-21,10388,283.5,9565,261.0
11173,11,Berlin,2022-05-22,10347,282.4,9579,261.4
11174,11,Berlin,2022-05-23,9997,272.8,9167,250.2
11175,11,Berlin,2022-05-24,9922,270.8,9191,250.8
11176,11,Berlin,2022-05-25,9703,264.8,9225,251.8
11177,11,Berlin,2022-05-26,7928,216.4,7407,202.2
11178,11,Berlin,2022-05-27,8100,221.1,7548,206.0
11179,11,Berlin,2022-05-28,8157,222.6,7354,200.7
11180,11,Berlin,2022-05-29,8166,222.9,7296,199.1
11181,11,Berlin,2022-05-30,7582,206.9,6932,189.2
11182,11,Berlin,2022-05-31,7214,196.9,6582,179.6
11183,11,Berlin,2022-06-01,7275,198.5,6949,189.7
11184,11,Berlin,2022-06-02,8444,230.5,7974,217.6
11185,11,Berlin,2022-06-03,7718,210.6,7299,199.2
11186,11,Berlin,2022-06-04,7578,206.8,6997,191.0
11187,11,Berlin,2022-06-05,7572,206.7,6924,189.0
11188,11,Berlin,2022-06-06,6061,165.4,5251,143.3
11189,11,Berlin,2022-06-07,7221,197.1,6340,173.0
11190,11,Berlin,2022-06-08,7535,205.6,6680,182.3
11191,11,Berlin,2022-06-09,8074,220.4,7585,207.0
11192,11,Berlin,2022-06-10,8829,241.0,8075,220.4
11193,11,Berlin,2022-06-11,9131,249.2,7914,216.0
11194,11,Berlin,2022-06-12,9172,250.3,7848,214.2
11195,11,Berlin,2022-06-13,11798,322.0,10727,292.8
11196,11,Berlin,2022-06-14,11347,309.7,10216,278.8
11197,11,Berlin,2022-06-15,11544,315.1,10325,281.8
11198,11,Berlin,2022-06-16,11559,315.5,10573,288.6
11199,11,Berlin,2022-06-17,12891,351.8,11329,309.2
11200,11,Berlin,2022-06-18,13038,355.8,10869,296.6
11201,11,Berlin,2022-06-19,13031,355.6,10776,294.1
11202,11,Berlin,2022-06-20,13783,376.2,12242,334.1
11203,11,Berlin,2022-06-21,14573,397.7,13099,357.5
11204,11,Berlin,2022-06-22,16123,440.0,14779,403.3
11205,11,Berlin,2022-06-23,17301,472.2,15925,434.6
11206,11,Berlin,2022-06-24,17003,464.0,15929,434.7
11207,11,Berlin,2022-06-25,16953,462.7,15328,418.3
11208,11,Berlin,2022-06-26,17003,464.0,15239,415.9
11209,11,Berlin,2022-06-27,17218,469.9,15775,430.5
11210,11,Berlin,2022-06-28,17709,483.3,15739,429.5
11211,11,Berlin,2022-06-29,17382,474.4,15508,423.2
11212,11,Berlin,2022-06-30,18869,515.0,17319,472.7
11213,11,Berlin,2022-07-01,18738,511.4,17330,473.0
11214,11,Berlin,2022-07-02,18712,510.7,16770,457.7
11215,11,Berlin,2022-07-03,18757,511.9,16621,453.6
11216,11,Berlin,2022-07-04,19577,534.3,18021,491.8
11217,11,Berlin,2022-07-05,20161,550.2,18583,507.2
11218,11,Berlin,2022-07-06,20991,572.9,19690,537.4
11219,11,Berlin,2022-07-07,19768,539.5,18725,511.0
11220,11,Berlin,2022-07-08,20371,556.0,19058,520.1
11221,11,Berlin,2022-07-09,20232,552.2,18527,505.6
11222,11,Berlin,2022-07-10,20190,551.0,18333,500.3
11223,11,Berlin,2022-07-11,20011,546.1,18468,504.0
11224,11,Berlin,2022-07-12,19484,531.8,17857,487.4
11225,11,Berlin,2022-07-13,19307,526.9,17820,486.3
11226,11,Berlin,2022-07-14,19829,541.2,18557,506.5
11227,11,Berlin,2022-07-15,19570,534.1,18591,507.4
11228,11,Berlin,2022-07-16,19748,539.0,18198,496.7
11229,11,Berlin,2022-07-17,19791,540.1,18045,492.5
11230,11,Berlin,2022-07-18,19076,520.6,18092,493.8
11231,11,Berlin,2022-07-19,18825,513.8,17693,482.9
11232,11,Berlin,2022-07-20,18152,495.4,17182,468.9
11233,11,Berlin,2022-07-21,17223,470.0,16320,445.4
11234,11,Berlin,2022-07-22,16838,459.5,15770,430.4
11235,11,Berlin,2022-07-23,16771,457.7,15199,414.8
11236,11,Berlin,2022-07-24,16669,454.9,15007,409.6
11237,11,Berlin,2022-07-25,16659,454.7,15221,415.4
11238,11,Berlin,2022-07-26,16504,450.4,15316,418.0
11239,11,Berlin,2022-07-27,15933,434.8,15099,412.1
11240,11,Berlin,2022-07-28,15682,428.0,15015,409.8
11241,11,Berlin,2022-07-29,15099,412.1,14341,391.4
11242,11,Berlin,2022-07-30,14955,408.2,13836,377.6
11243,11,Berlin,2022-07-31,14956,408.2,13741,375.0
11244,11,Berlin,2022-08-01,14187,387.2,13219,360.8
11245,11,Berlin,2022-08-02,13321,363.6,12240,334.1
11246,11,Berlin,2022-08-03,12909,352.3,12383,338.0
11247,11,Berlin,2022-08-04,12313,336.0,11946,326.0
11248,11,Berlin,2022-08-05,12091,330.0,11665,318.4
11249,11,Berlin,2022-08-06,12045,328.7,11303,308.5
11250,11,Berlin,2022-08-07,12027,328.2,11209,305.9
11251,11,Berlin,2022-08-08,11476,313.2,10827,295.5
11252,11,Berlin,2022-08-09,11395,311.0,10642,290.4
11253,11,Berlin,2022-08-10,11345,309.6,10615,289.7
11254,11,Berlin,2022-08-11,11319,308.9,10749,293.4
11255,11,Berlin,2022-08-12,11166,304.7,10720,292.6
11256,11,Berlin,2022-08-13,11099,302.9,10409,284.1
11257,11,Berlin,2022-08-14,11094,302.8,10335,282.1
11258,11,Berlin,2022-08-15,11131,303.8,10739,293.1
11259,11,Berlin,2022-08-16,10639,290.4,10131,276.5
11260,11,Berlin,2022-08-17,9852,268.9,9401,256.6
11261,11,Berlin,2022-08-18,9070,247.5,8553,233.4
11262,11,Berlin,2022-08-19,8298,226.5,7786,212.5
11263,11,Berlin,2022-08-20,8241,224.9,7539,205.8
11264,11,Berlin,2022-08-21,8187,223.4,7468,203.8
11265,11,Berlin,2022-08-22,7121,194.3,6348,173.2
11266,11,Berlin,2022-08-23,6918,188.8,5919,161.5
11267,11,Berlin,2022-08-24,9091,248.1,8295,226.4
11268,11,Berlin,2022-08-25,9872,269.4,9220,251.6
11269,11,Berlin,2022-08-26,10684,291.6,10365,282.9
11270,11,Berlin,2022-08-27,10658,290.9,10175,277.7
11271,11,Berlin,2022-08-28,10679,291.5,10157,277.2
11272,11,Berlin,2022-08-29,10796,294.6,10379,283.3
11273,11,Berlin,2022-08-30,11123,303.6,10623,289.9
11274,11,Berlin,2022-08-31,8858,241.8,8436,230.2
11275,11,Berlin,2022-09-01,8248,225.1,7596,207.3
11276,11,Berlin,2022-09-02,7736,211.1,7441,203.1
11277,11,Berlin,2022-09-03,7805,213.0,7276,198.6
11278,11,Berlin,2022-09-04,7808,213.1,7236,197.5
11279,11,Berlin,2022-09-05,8024,219.0,7635,208.4
11280,11,Berlin,2022-09-06,7496,204.6,7079,193.2
11281,11,Berlin,2022-09-07,7559,206.3,7241,197.6
11282,11,Berlin,2022-09-08,7533,205.6,7171,195.7
11283,11,Berlin,2022-09-09,7422,202.6,7078,193.2
11284,11,Berlin,2022-09-10,7430,202.8,6851,187.0
11285,11,Berlin,2022-09-11,7430,202.8,6808,185.8
11286,11,Berlin,2022-09-12,7800,212.9,7289,198.9
11287,11,Berlin,2022-09-13,8060,220.0,7489,204.4
11288,11,Berlin,2022-09-14,8027,219.1,7694,210.0
11289,11,Berlin,2022-09-15,8150,222.4,7687,209.8
11290,11,Berlin,2022-09-16,8076,220.4,7765,211.9
11291,11,Berlin,2022-09-17,7897,215.5,7522,205.3
11292,11,Berlin,2022-09-18,7901,215.6,7483,204.2
11293,11,Berlin,2022-09-19,7944,216.8,7557,206.2
11294,11,Berlin,2022-09-20,7745,211.4,7293,199.0
11295,11,Berlin,2022-09-21,7981,217.8,7398,201.9
11296,11,Berlin,2022-09-22,8125,221.7,7479,204.1
11297,11,Berlin,2022-09-23,8529,232.8,8219,224.3
11298,11,Berlin,2022-09-24,8558,233.6,8155,222.6
11299,11,Berlin,2022-09-25,8534,232.9,8109,221.3
11300,11,Berlin,2022-09-26,9000,245.6,8299,226.5
11301,11,Berlin,2022-09-27,9858,269.0,8949,244.2
11302,11,Berlin,2022-09-28,10409,284.1,9449,257.9
11303,11,Berlin,2022-09-29,10486,286.2,9526,260.0
11304,11,Berlin,2022-09-30,11399,311.1,10610,289.6
11305,11,Berlin,2022-10-01,11413,311.5,10517,287.0
11306,11,Berlin,2022-10-02,11434,312.1,10497,286.5
11307,11,Berlin,2022-10-03,8946,244.2,7946,216.9
11308,11,Berlin,2022-10-04,10451,285.2,9110,248.6
11309,11,Berlin,2022-10-05,11590,316.3,10591,289.0
11310,11,Berlin,2022-10-06,13071,356.7,12113,330.6
11311,11,Berlin,2022-10-07,13955,380.9,13084,357.1
11312,11,Berlin,2022-10-08,13874,378.6,12975,354.1
11313,11,Berlin,2022-10-09,13861,378.3,12930,352.9
11314,11,Berlin,2022-10-10,18244,497.9,16768,457.6
11315,11,Berlin,2022-10-11,18380,501.6,17187,469.1
11316,11,Berlin,2022-10-12,17913,488.9,17151,468.1
11317,11,Berlin,2022-10-13,17771,485.0,17155,468.2
11318,11,Berlin,2022-10-14,17149,468.0,16417,448.1
11319,11,Berlin,2022-10-15,17315,472.6,16390,447.3
11320,11,Berlin,2022-10-16,17314,472.5,16361,446.5
11321,11,Berlin,2022-10-17,17056,465.5,15233,415.7
11322,11,Berlin,2022-10-18,16943,462.4,15055,410.9
11323,11,Berlin,2022-10-19,17273,471.4,16222,442.7
11324,11,Berlin,2022-10-20,17020,464.5,16251,443.5
11325,11,Berlin,2022-10-21,16716,456.2,15473,422.3
11326,11,Berlin,2022-10-22,16676,455.1,15299,417.5
11327,11,Berlin,2022-10-23,16664,454.8,15273,416.8
11328,11,Berlin,2022-10-24,15975,436.0,14730,402.0
11329,11,Berlin,2022-10-25,14896,406.5,14314,390.7
11330,11,Berlin,2022-10-26,14136,385.8,13327,363.7
11331,11,Berlin,2022-10-27,13381,365.2,12938,353.1
11332,11,Berlin,2022-10-28,12606,344.0,12151,331.6
11333,11,Berlin,2022-10-29,12536,342.1,12000,327.5
11334,11,Berlin,2022-10-30,12530,342.0,11982,327.0
11335,11,Berlin,2022-10-31,11698,319.3,10997,300.1
11336,11,Berlin,2022-11-01,10753,293.5,10217,278.8
11337,11,Berlin,2022-11-02,9820,268.0,9256,252.6
11338,11,Berlin,2022-11-03,9062,247.3,8665,236.5
11339,11,Berlin,2022-11-04,8655,236.2,8170,223.0
11340,11,Berlin,2022-11-05,8639,235.8,8090,220.8
11341,11,Berlin,2022-11-06,8650,236.1,8079,220.5
11342,11,Berlin,2022-11-07,7968,217.5,7423,202.6
11343,11,Berlin,2022-11-08,7550,206.1,7075,193.1
11344,11,Berlin,2022-11-09,7360,200.9,6938,189.4
11345,11,Berlin,2022-11-10,7170,195.7,6858,187.2
11346,11,Berlin,2022-11-11,6912,188.6,6679,182.3
11347,11,Berlin,2022-11-12,6880,187.8,6613,180.5
11348,11,Berlin,2022-11-13,6865,187.4,6590,179.9
11349,11,Berlin,2022-11-14,6523,178.0,6187,168.9
11350,11,Berlin,2022-11-15,6340,173.0,5871,160.2
11351,11,Berlin,2022-11-16,5868,160.1,5527,150.8
11352,11,Berlin,2022-11-17,5810,158.6,5476,149.5
11353,11,Berlin,2022-11-18,5948,162.3,5648,154.1
11354,11,Berlin,2022-11-19,5939,162.1,5614,153.2
11355,11,Berlin,2022-11-20,5937,162.0,5606,153.0
11356,11,Berlin,2022-11-21,5893,160.8,5365,146.4
11357,11,Berlin,2022-11-22,5694,155.4,5344,145.8
